,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
60,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,pm10,119.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
61,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,co,1130.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
62,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,o3,78.6,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
63,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,so2,13.4,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
64,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,no2,29.23,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
65,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,pm10,119.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
66,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,co,1180.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
67,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,no2,32.29,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
68,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,o3,84.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
69,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,so2,13.2,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
70,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,co,1210.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
71,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,o3,80.7,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
72,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,so2,12.9,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
73,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,no2,32.08,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
74,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,pm10,122.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
75,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T16:45:00.000Z,2020-06-22T22:15:00+05:30,no2,43.77,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
76,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T16:45:00.000Z,2020-06-22T22:15:00+05:30,so2,12.1,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
77,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T16:45:00.000Z,2020-06-22T22:15:00+05:30,pm10,122.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
78,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T16:45:00.000Z,2020-06-22T22:15:00+05:30,o3,71.1,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
79,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T16:45:00.000Z,2020-06-22T22:15:00+05:30,co,1260.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
80,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,co,1260.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
