,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
51,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm25,6.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
52,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,o3,6.93,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
53,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,no2,4.64,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
54,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,co,480.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
55,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,pm10,55.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
56,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,pm25,5.3,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
57,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,o3,5.35,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
58,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,so2,6.9,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
59,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,no2,3.71,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
60,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,pm10,49.5,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
61,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,no2,4.07,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
62,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,o3,6.23,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
63,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,co,410.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
64,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,so2,8.07,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
65,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,pm25,12.92,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
66,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,so2,7.55,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
67,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,pm10,54.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
68,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,o3,6.47,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
69,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,pm25,16.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
70,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,co,350.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
71,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,no2,6.09,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
72,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm25,16.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
73,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm10,54.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
74,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,co,440.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
75,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,no2,10.6,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
76,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,so2,6.87,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
77,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,o3,5.51,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
78,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,co,360.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
