,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
43,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm25,29.89,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
44,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,co,970.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
45,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,o3,52.29,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
46,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,pm25,32.3,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
47,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
48,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,no2,2.2,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
49,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:30:00.000Z,2020-06-22T23:00:00+05:30,co,940.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
50,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,o3,52.42,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
51,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
52,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,no2,4.12,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
53,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,co,1030.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
54,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,pm25,54.03,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
55,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,no2,5.92,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
56,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,pm25,54.41,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
57,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,o3,51.58,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
58,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
59,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,co,1080.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
60,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,o3,55.93,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
61,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,so2,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
62,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,no2,3.77,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
63,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,pm25,57.85,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
64,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:15:00.000Z,2020-06-22T21:45:00+05:30,co,790.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
65,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,co,900.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
66,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,o3,53.07,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
67,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,no2,0.77,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
