,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
50,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,o3,0.46,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
51,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,pm10,50.1,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
52,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
53,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,co,790.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
54,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,o3,0.91,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
55,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,co,830.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
56,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm25,6.76,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
57,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm10,46.19,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
58,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,so2,3.24,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
59,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
60,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
61,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,co,890.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
62,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,pm25,6.72,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
63,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,so2,3.11,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
64,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,pm10,44.66,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
65,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T17:15:00.000Z,2020-06-22T22:45:00+05:30,o3,1.23,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
66,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,co,960.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
67,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm25,8.77,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
68,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,so2,2.76,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
69,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,o3,0.84,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
